优先级,首期范围,原始ID,名称,分类,模块,实现状态,本地验证状态,完整契约通过,下一步动作,剩余差异,已测范围,接口文档
P1,compatibility_adapter,registration:api:mod_commands:uuid_dual_transfer:7779,uuid_dual_transfer,fs_api,mod_commands,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P1,compatibility_adapter,registration:api:mod_commands:uuid_dump:7744,uuid_dump,fs_api,mod_commands,partial,passed,False,限定本地断言已通过；继续补全所列差异并进行完整原版契约对照,仅输出当前实际持有的字段，不伪造原版core/session/codec信息。；支持txt/plain/JSON/XML与未知格式回退；完整原版状态/变量空间及所有参数解析仍未齐全，输出受资源额度限制。,两种UDP模式下真实双腿快照、txt/plain/JSON/XML与未知格式回退、中文变量隔离、结束后查无及再次呼叫媒体；不含原版完整字段和状态机,api/channel-snapshot-reference.md
P1,compatibility_adapter,registration:api:mod_commands:uuid_early_ok:7725,uuid_early_ok,fs_api,mod_commands,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P1,compatibility_adapter,registration:api:mod_commands:uuid_exists:7745,uuid_exists,fs_api,mod_commands,partial,passed,False,限定本地断言已通过；继续补全所列差异并进行完整原版契约对照,完整原版命令参数、权限、错误、并发及事件分支尚未全部差分。；变量数组/展开、完整挂机原因及原版完整status格式不支持；有界额度超限会显式失败。,两种UDP模式下活动/已删除通道、中文变量读写删除、双腿隔离、非法输入与媒体保持；不包含全部原版变量求值与副作用,api/esl-reference.md
P1,compatibility_adapter,registration:api:mod_commands:uuid_fileman:7746,uuid_fileman,fs_api,mod_commands,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P1,compatibility_adapter,registration:api:mod_commands:uuid_flush_dtmf:7747,uuid_flush_dtmf,fs_api,mod_commands,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P1,compatibility_adapter,registration:api:mod_commands:uuid_getvar:7748,uuid_getvar,fs_api,mod_commands,partial,passed,False,限定本地断言已通过；继续补全所列差异并进行完整原版契约对照,完整原版命令参数、权限、错误、并发及事件分支尚未全部差分。；变量数组/展开、完整挂机原因及原版完整status格式不支持；有界额度超限会显式失败。,两种UDP模式下活动/已删除通道、中文变量读写删除、双腿隔离、非法输入与媒体保持；不包含全部原版变量求值与副作用,api/esl-reference.md
P1,compatibility_adapter,registration:api:mod_commands:uuid_hold:7749,uuid_hold,fs_api,mod_commands,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P1,compatibility_adapter,registration:api:mod_commands:uuid_jitterbuffer:7781,uuid_jitterbuffer,fs_api,mod_commands,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P1,compatibility_adapter,registration:api:mod_commands:uuid_kill:7750,uuid_kill,fs_api,mod_commands,partial,passed,False,限定本地断言已通过；继续补全所列差异并进行完整原版契约对照,完整原版命令参数、权限、错误、并发及事件分支尚未全部差分。；变量数组/展开、完整挂机原因及原版完整status格式不支持；有界额度超限会显式失败。,两种UDP模式下NORMAL_CLEARING实际双腿BYE、资源回收及再次呼叫；非法原因拒绝且通话保留，不代表全部挂机cause,api/esl-reference.md
P1,compatibility_adapter,registration:api:mod_commands:uuid_limit:7758,uuid_limit,fs_api,mod_commands,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P1,compatibility_adapter,registration:api:mod_commands:uuid_limit_release:7759,uuid_limit_release,fs_api,mod_commands,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P1,compatibility_adapter,registration:api:mod_commands:uuid_loglevel:7760,uuid_loglevel,fs_api,mod_commands,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P1,compatibility_adapter,registration:api:mod_commands:uuid_media:7761,uuid_media,fs_api,mod_commands,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P1,compatibility_adapter,registration:api:mod_commands:uuid_media_3p:7762,uuid_media_3p,fs_api,mod_commands,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P1,compatibility_adapter,registration:api:mod_commands:uuid_media_params:7742,uuid_media_params,fs_api,mod_commands,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P1,compatibility_adapter,registration:api:mod_commands:uuid_media_reneg:7763,uuid_media_reneg,fs_api,mod_commands,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P1,compatibility_adapter,registration:api:mod_commands:uuid_outgoing_answer:7757,uuid_outgoing_answer,fs_api,mod_commands,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P1,compatibility_adapter,registration:api:mod_commands:uuid_park:7764,uuid_park,fs_api,mod_commands,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P1,compatibility_adapter,registration:api:mod_commands:uuid_pause:7765,uuid_pause,fs_api,mod_commands,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P1,compatibility_adapter,registration:api:mod_commands:uuid_phone_event:7766,uuid_phone_event,fs_api,mod_commands,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P1,compatibility_adapter,registration:api:mod_commands:uuid_pre_answer:7768,uuid_pre_answer,fs_api,mod_commands,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
P1,compatibility_adapter,registration:api:mod_commands:uuid_preprocess:7769,uuid_preprocess,fs_api,mod_commands,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,注册描述和帮助字符串不包含完整错误、权限、事件与竞态合同。；实际模块构建/加载、动态注册和每个子命令仍须原版运行发现。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/05-api-contracts.md
